train_set,delx,dely,alpha,eta,lt,theta,k,l1,l2,kde.bw,kde.lags,kde.win,pei,pai
train_14,125,125,0.157894736842105,0.5,7,0,50,5e-04,1e-05,250,3,10,0.0182767624020888,5.52319635988898
train_14,125,125,0.157894736842105,0.5,7,0,50,5e-04,5e-05,250,3,10,0.0274151436031332,8.28479453983347
train_14,125,125,0.157894736842105,0.5,7,0,50,5e-04,1e-04,250,3,10,0.0234986945169713,7.10125246271441
train_14,125,125,0.157894736842105,0.5,7,0,50,5e-04,5e-04,250,3,10,0.0261096605744125,7.89028051412712
train_14,125,125,0.157894736842105,0.5,7,0,50,5e-04,0.001,250,3,10,0.0169712793733682,5.12868233418263
train_14,125,125,0.157894736842105,0.5,7,0,50,0.001,0,250,3,10,0.0182767624020888,5.52319635988898
train_14,125,125,0.157894736842105,0.5,7,0,50,0.001,1e-05,250,3,10,0.0182767624020888,5.52319635988898
train_14,125,125,0.157894736842105,0.5,7,0,50,0.001,5e-05,250,3,10,0.0274151436031332,8.28479453983347
train_14,125,125,0.157894736842105,0.5,7,0,50,0.001,1e-04,250,3,10,0.02088772845953,6.3122244113017
train_14,125,125,0.157894736842105,0.5,7,0,50,0.001,5e-04,250,3,10,0.0248041775456919,7.49576648842076
train_14,125,125,0.157894736842105,0.5,7,0,50,0.001,0.001,250,3,10,0.0169712793733682,5.12868233418263
train_14,125,125,0.210526315789474,0.5,7,0,50,0,0,250,3,10,0.238622386223862,70.8619372545558
train_14,125,125,0.210526315789474,0.5,7,0,50,0,1e-05,250,3,10,0.146371463714637,43.4668584190317
train_14,125,125,0.210526315789474,0.5,7,0,50,0,5e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,0,1e-04,250,3,10,0.023370233702337,6.94008663833279
train_14,125,125,0.210526315789474,0.5,7,0,50,0,5e-04,250,3,10,0.018450184501845,5.47901576710483
train_14,125,125,0.210526315789474,0.5,7,0,50,0,0.001,250,3,10,0.017220172201722,5.11374804929784
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-05,0,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-05,1e-05,250,3,10,0.022140221402214,6.5748189205258
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-05,5e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-05,1e-04,250,3,10,0.023370233702337,6.94008663833279
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-05,5e-04,250,3,10,0.018450184501845,5.47901576710483
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-05,0.001,250,3,10,0.017220172201722,5.11374804929784
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-05,0,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-05,1e-05,250,3,10,0.020910209102091,6.20955120271881
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-05,5e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-05,1e-04,250,3,10,0.023370233702337,6.94008663833279
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-05,5e-04,250,3,10,0.018450184501845,5.47901576710483
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-05,0.001,250,3,10,0.017220172201722,5.11374804929784
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-04,0,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-04,1e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-04,5e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-04,1e-04,250,3,10,0.023370233702337,6.94008663833279
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-04,5e-04,250,3,10,0.018450184501845,5.47901576710483
train_14,125,125,0.210526315789474,0.5,7,0,50,1e-04,0.001,250,3,10,0.017220172201722,5.11374804929784
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-04,0,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-04,1e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-04,5e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-04,1e-04,250,3,10,0.023370233702337,6.94008663833279
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-04,5e-04,250,3,10,0.025830258302583,7.67062207394677
train_14,125,125,0.210526315789474,0.5,7,0,50,5e-04,0.001,250,3,10,0.017220172201722,5.11374804929784
train_14,125,125,0.210526315789474,0.5,7,0,50,0.001,0,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,0.001,1e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,0.001,5e-05,250,3,10,0.027060270602706,8.03588979175375
train_14,125,125,0.210526315789474,0.5,7,0,50,0.001,1e-04,250,3,10,0.020910209102091,6.20955120271881
train_14,125,125,0.210526315789474,0.5,7,0,50,0.001,5e-04,250,3,10,0.025830258302583,7.67062207394677
train_14,125,125,0.210526315789474,0.5,7,0,50,0.001,0.001,250,3,10,0.017220172201722,5.11374804929784
train_14,125,125,0.263157894736842,0.5,7,0,50,0,0,250,3,10,0.233720930232558,68.3517273876884
train_14,125,125,0.263157894736842,0.5,7,0,50,0,1e-05,250,3,10,0.145348837209302,42.5072931515475
train_14,125,125,0.263157894736842,0.5,7,0,50,0,5e-05,250,3,10,0.027906976744186,8.16140028509713
train_14,125,125,0.263157894736842,0.5,7,0,50,0,1e-04,250,3,10,0.022093023255814,6.46110855903523
train_14,125,125,0.263157894736842,0.5,7,0,50,0,5e-04,250,3,10,0.0186046511627907,5.44093352339808
train_14,125,125,0.263157894736842,0.5,7,0,50,0,0.001,250,3,10,0.0174418604651163,5.1008751781857
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-05,0,250,3,10,0.0302325581395349,8.84151697552189
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-05,1e-05,250,3,10,0.022093023255814,6.46110855903523
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-05,5e-05,250,3,10,0.027906976744186,8.16140028509713
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-05,1e-04,250,3,10,0.022093023255814,6.46110855903523
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-05,5e-04,250,3,10,0.0186046511627907,5.44093352339808
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-05,0.001,250,3,10,0.0174418604651163,5.1008751781857
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-05,0,250,3,10,0.0302325581395349,8.84151697552189
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-05,1e-05,250,3,10,0.0209302325581395,6.12105021382284
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-05,5e-05,250,3,10,0.027906976744186,8.16140028509713
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-05,1e-04,250,3,10,0.022093023255814,6.46110855903523
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-05,5e-04,250,3,10,0.0186046511627907,5.44093352339808
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-05,0.001,250,3,10,0.0174418604651163,5.1008751781857
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-04,0,250,3,10,0.0302325581395349,8.84151697552189
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-04,1e-05,250,3,10,0.0302325581395349,8.84151697552189
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-04,5e-05,250,3,10,0.027906976744186,8.16140028509713
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-04,1e-04,250,3,10,0.022093023255814,6.46110855903523
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-04,5e-04,250,3,10,0.0197674418604651,5.78099186861046
train_14,125,125,0.263157894736842,0.5,7,0,50,1e-04,0.001,250,3,10,0.0174418604651163,5.1008751781857
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-04,0,250,3,10,0.0302325581395349,8.84151697552189
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-04,1e-05,250,3,10,0.0302325581395349,8.84151697552189
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-04,5e-05,250,3,10,0.027906976744186,8.16140028509713
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-04,1e-04,250,3,10,0.022093023255814,6.46110855903523
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-04,5e-04,250,3,10,0.0255813953488372,7.48128359467236
train_14,125,125,0.263157894736842,0.5,7,0,50,5e-04,0.001,250,3,10,0.0174418604651163,5.1008751781857
train_14,125,125,0.263157894736842,0.5,7,0,50,0.001,0,250,3,10,0.0302325581395349,8.84151697552189
train_14,125,125,0.263157894736842,0.5,7,0,50,0.001,1e-05,250,3,10,0.0302325581395349,8.84151697552189
train_14,125,125,0.263157894736842,0.5,7,0,50,0.001,5e-05,250,3,10,0.0267441860465116,7.82134193988475
train_14,125,125,0.263157894736842,0.5,7,0,50,0.001,1e-04,250,3,10,0.0197674418604651,5.78099186861046
train_14,125,125,0.263157894736842,0.5,7,0,50,0.001,5e-04,250,3,10,0.0255813953488372,7.48128359467236
train_14,125,125,0.263157894736842,0.5,7,0,50,0.001,0.001,250,3,10,0.0174418604651163,5.1008751781857
train_14,125,125,0.315789473684211,0.5,7,0,50,0,0,250,3,10,0.228224917309813,65.8475339966396
train_14,125,125,0.315789473684211,0.5,7,0,50,0,1e-05,250,3,10,0.142227122381477,41.0354197370363
train_14,125,125,0.315789473684211,0.5,7,0,50,0,5e-05,250,3,10,0.0264608599779493,7.63449669526256
train_14,125,125,0.315789473684211,0.5,7,0,50,0,1e-04,250,3,10,0.0231532524807056,6.68018460835474
train_14,125,125,0.315789473684211,0.5,7,0,50,0,5e-04,250,3,10,0.0187431091510474,5.40776849247765
train_14,125,125,0.315789473684211,0.5,7,0,50,0,0.001,250,3,10,0.0165380374862183,4.7715604345391
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-05,0,250,3,10,0.0286659316427784,8.27070475320111
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-05,1e-05,250,3,10,0.0220507166482911,6.36208057938547
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-05,5e-05,250,3,10,0.0264608599779493,7.63449669526256
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-05,1e-04,250,3,10,0.0231532524807056,6.68018460835474
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-05,5e-04,250,3,10,0.0187431091510474,5.40776849247765
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-05,0.001,250,3,10,0.0165380374862183,4.7715604345391
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-05,0,250,3,10,0.0286659316427784,8.27070475320111
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-05,1e-05,250,3,10,0.0209481808158765,6.04397655041619
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-05,5e-05,250,3,10,0.0264608599779493,7.63449669526256
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-05,1e-04,250,3,10,0.0231532524807056,6.68018460835474
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-05,5e-04,250,3,10,0.019845644983462,5.72587252144692
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-05,0.001,250,3,10,0.0165380374862183,4.7715604345391
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-04,0,250,3,10,0.0286659316427784,8.27070475320111
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-04,1e-05,250,3,10,0.0286659316427784,8.27070475320111
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-04,5e-05,250,3,10,0.0264608599779493,7.63449669526256
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-04,1e-04,250,3,10,0.0220507166482911,6.36208057938547
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-04,5e-04,250,3,10,0.0209481808158765,6.04397655041619
train_14,125,125,0.315789473684211,0.5,7,0,50,1e-04,0.001,250,3,10,0.0165380374862183,4.7715604345391
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-04,0,250,3,10,0.0286659316427784,8.27070475320111
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-04,1e-05,250,3,10,0.0286659316427784,8.27070475320111
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-04,5e-05,250,3,10,0.0264608599779493,7.63449669526256
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-04,1e-04,250,3,10,0.0209481808158765,6.04397655041619
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-04,5e-04,250,3,10,0.0264608599779493,7.63449669526256
train_14,125,125,0.315789473684211,0.5,7,0,50,5e-04,0.001,250,3,10,0.0165380374862183,4.7715604345391
train_14,125,125,0.315789473684211,0.5,7,0,50,0.001,0,250,3,10,0.0286659316427784,8.27070475320111
train_14,125,125,0.315789473684211,0.5,7,0,50,0.001,1e-05,250,3,10,0.0286659316427784,8.27070475320111
train_14,125,125,0.315789473684211,0.5,7,0,50,0.001,5e-05,250,3,10,0.0275633958103638,7.95260072423183
train_14,125,125,0.315789473684211,0.5,7,0,50,0.001,1e-04,250,3,10,0.0187431091510474,5.40776849247765
train_14,125,125,0.315789473684211,0.5,7,0,50,0.001,5e-04,250,3,10,0.0253583241455347,7.31639266629329
train_14,125,125,0.315789473684211,0.5,7,0,50,0.001,0.001,250,3,10,0.0165380374862183,4.7715604345391
train_14,125,125,0.368421052631579,0.5,7,0,50,0,0,250,3,10,0.229559748427673,65.4399503827473
train_14,125,125,0.368421052631579,0.5,7,0,50,0,1e-05,250,3,10,0.136268343815514,38.8456326472929
train_14,125,125,0.368421052631579,0.5,7,0,50,0,5e-05,250,3,10,0.0251572327044025,7.17150141180793
train_14,125,125,0.368421052631579,0.5,7,0,50,0,1e-04,250,3,10,0.0220125786163522,6.27506373533193
train_14,125,125,0.368421052631579,0.5,7,0,50,0,5e-04,250,3,10,0.0188679245283019,5.37862605885594
train_14,125,125,0.368421052631579,0.5,7,0,50,0,0.001,250,3,10,0.0157232704402516,4.48218838237995
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-05,0,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-05,1e-05,250,3,10,0.0220125786163522,6.27506373533193
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-05,5e-05,250,3,10,0.0251572327044025,7.17150141180793
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-05,1e-04,250,3,10,0.0220125786163522,6.27506373533193
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-05,5e-04,250,3,10,0.0188679245283019,5.37862605885594
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-05,0.001,250,3,10,0.0157232704402516,4.48218838237995
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-05,0,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-05,1e-05,250,3,10,0.019916142557652,5.67743861768128
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-05,5e-05,250,3,10,0.0251572327044025,7.17150141180793
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-05,1e-04,250,3,10,0.0220125786163522,6.27506373533193
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-05,5e-04,250,3,10,0.0188679245283019,5.37862605885594
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-05,0.001,250,3,10,0.0157232704402516,4.48218838237995
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-04,0,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-04,1e-05,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-04,5e-05,250,3,10,0.0251572327044025,7.17150141180793
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-04,1e-04,250,3,10,0.0220125786163522,6.27506373533193
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-04,5e-04,250,3,10,0.019916142557652,5.67743861768128
train_14,125,125,0.368421052631579,0.5,7,0,50,1e-04,0.001,250,3,10,0.0157232704402516,4.48218838237995
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-04,0,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-04,1e-05,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-04,5e-05,250,3,10,0.0262054507337526,7.47031397063326
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-04,1e-04,250,3,10,0.0209643605870021,5.97625117650661
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-04,5e-04,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,5e-04,0.001,250,3,10,0.0157232704402516,4.48218838237995
train_14,125,125,0.368421052631579,0.5,7,0,50,0.001,0,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,0.001,1e-05,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,0.001,5e-05,250,3,10,0.0262054507337526,7.47031397063326
train_14,125,125,0.368421052631579,0.5,7,0,50,0.001,1e-04,250,3,10,0.0178197064989518,5.07981350003061
train_14,125,125,0.368421052631579,0.5,7,0,50,0.001,5e-04,250,3,10,0.0272536687631027,7.76912652945859
train_14,125,125,0.368421052631579,0.5,7,0,50,0.001,0.001,250,3,10,0.0157232704402516,4.48218838237995
train_14,125,125,0.421052631578947,0.5,7,0,50,0,0,250,3,10,0.224775224775225,63.3886130719793
train_14,125,125,0.421052631578947,0.5,7,0,50,0,1e-05,250,3,10,0.135864135864136,38.3148950123964
train_14,125,125,0.421052631578947,0.5,7,0,50,0,5e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,0,1e-04,250,3,10,0.023976023976024,6.76145206101112
train_14,125,125,0.421052631578947,0.5,7,0,50,0,5e-04,250,3,10,0.01998001998002,5.63454338417594
train_14,125,125,0.421052631578947,0.5,7,0,50,0,0.001,250,3,10,0.014985014985015,4.22590753813195
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-05,0,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-05,1e-05,250,3,10,0.023976023976024,6.76145206101112
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-05,5e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-05,1e-04,250,3,10,0.023976023976024,6.76145206101112
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-05,5e-04,250,3,10,0.01998001998002,5.63454338417594
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-05,0.001,250,3,10,0.014985014985015,4.22590753813195
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-05,0,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-05,1e-05,250,3,10,0.021978021978022,6.19799772259353
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-05,5e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-05,1e-04,250,3,10,0.023976023976024,6.76145206101112
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-05,5e-04,250,3,10,0.020979020979021,5.91627055338473
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-05,0.001,250,3,10,0.014985014985015,4.22590753813195
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-04,0,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-04,1e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-04,5e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-04,1e-04,250,3,10,0.023976023976024,6.76145206101112
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-04,5e-04,250,3,10,0.020979020979021,5.91627055338473
train_14,125,125,0.421052631578947,0.5,7,0,50,1e-04,0.001,250,3,10,0.014985014985015,4.22590753813195
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-04,0,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-04,1e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-04,5e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-04,1e-04,250,3,10,0.022977022977023,6.47972489180233
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-04,5e-04,250,3,10,0.026973026973027,7.60663356863751
train_14,125,125,0.421052631578947,0.5,7,0,50,5e-04,0.001,250,3,10,0.014985014985015,4.22590753813195
train_14,125,125,0.421052631578947,0.5,7,0,50,0.001,0,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,0.001,1e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,0.001,5e-05,250,3,10,0.025974025974026,7.32490639942872
train_14,125,125,0.421052631578947,0.5,7,0,50,0.001,1e-04,250,3,10,0.020979020979021,5.91627055338473
train_14,125,125,0.421052631578947,0.5,7,0,50,0.001,5e-04,250,3,10,0.02997002997003,8.4518150762639
train_14,125,125,0.421052631578947,0.5,7,0,50,0.001,0.001,250,3,10,0.014985014985015,4.22590753813195
train_14,125,125,0.473684210526316,0.5,7,0,50,0,0,250,3,10,0.218511450381679,61.0261897324804
train_14,125,125,0.473684210526316,0.5,7,0,50,0,1e-05,250,3,10,0.13263358778626,37.0420976978811
train_14,125,125,0.473684210526316,0.5,7,0,50,0,5e-05,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,0,1e-04,250,3,10,0.0238549618320611,6.66224778738869
train_14,125,125,0.473684210526316,0.5,7,0,50,0,5e-04,250,3,10,0.0200381679389313,5.5962881414065
train_14,125,125,0.473684210526316,0.5,7,0,50,0,0.001,250,3,10,0.0190839694656489,5.32979822991095
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-05,0,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-05,1e-05,250,3,10,0.0238549618320611,6.66224778738869
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-05,5e-05,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-05,1e-04,250,3,10,0.0238549618320611,6.66224778738869
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-05,5e-04,250,3,10,0.0200381679389313,5.5962881414065
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-05,0.001,250,3,10,0.0190839694656489,5.32979822991095
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-05,0,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-05,1e-05,250,3,10,0.0209923664122137,5.86277805290205
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-05,5e-05,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-05,1e-04,250,3,10,0.0238549618320611,6.66224778738869
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-05,5e-04,250,3,10,0.0209923664122137,5.86277805290205
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-05,0.001,250,3,10,0.0190839694656489,5.32979822991095
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-04,0,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-04,1e-05,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-04,5e-05,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-04,1e-04,250,3,10,0.0238549618320611,6.66224778738869
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-04,5e-04,250,3,10,0.0219465648854962,6.1292679643976
train_14,125,125,0.473684210526316,0.5,7,0,50,1e-04,0.001,250,3,10,0.0190839694656489,5.32979822991095
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-04,0,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-04,1e-05,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-04,5e-05,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-04,1e-04,250,3,10,0.0219465648854962,6.1292679643976
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-04,5e-04,250,3,10,0.0295801526717557,8.26118725636198
train_14,125,125,0.473684210526316,0.5,7,0,50,5e-04,0.001,250,3,10,0.0190839694656489,5.32979822991095
train_14,125,125,0.473684210526316,0.5,7,0,50,0.001,0,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,0.001,1e-05,250,3,10,0.025763358778626,7.19522761037979
train_14,125,125,0.473684210526316,0.5,7,0,50,0.001,5e-05,250,3,10,0.0286259541984733,7.99469734486643
train_14,125,125,0.473684210526316,0.5,7,0,50,0.001,1e-04,250,3,10,0.0219465648854962,6.1292679643976
train_14,125,125,0.473684210526316,0.5,7,0,50,0.001,5e-04,250,3,10,0.0295801526717557,8.26118725636198
train_14,125,125,0.473684210526316,0.5,7,0,50,0.001,0.001,250,3,10,0.0190839694656489,5.32979822991095
train_14,125,125,0.526315789473684,0.5,7,0,50,0,0,250,3,10,0.209132420091324,57.8949332724077
train_14,125,125,0.526315789473684,0.5,7,0,50,0,1e-05,250,3,10,0.127853881278539,35.3942823499436
train_14,125,125,0.526315789473684,0.5,7,0,50,0,5e-05,250,3,10,0.0273972602739726,7.58448907498791
train_14,125,125,0.526315789473684,0.5,7,0,50,0,1e-04,250,3,10,0.0228310502283105,6.32040756248993
train_14,125,125,0.526315789473684,0.5,7,0,50,0,5e-04,250,3,10,0.0219178082191781,6.06759125999033
train_14,125,125,0.526315789473684,0.5,7,0,50,0,0.001,250,3,10,0.0200913242009132,5.56195865499114
train_14,125,125,0.526315789473684,0.5,7,0,50,1e-05,0,250,3,10,0.0273972602739726,7.58448907498791
train_14,125,125,0.526315789473684,0.5,7,0,50,1e-05,1e-05,250,3,10,0.0237442922374429,6.57322386498953
train_14,125,125,0.526315789473684,0.5,7,0,50,1e-05,5e-05,250,3,10,0.0273972602739726,7.58448907498791
train_14,125,125,0.526315789473684,0.5,7,0,50,1e-05,1e-04,250,3,10,0.0228310502283105,6.32040756248993
train_14,125,125,0.526315789473684,0.5,7,0,50,1e-05,5e-04,250,3,10,0.0219178082191781,6.06759125999033
train_14,125,125,0.526315789473684,0.5,7,0,50,1e-05,0.001,250,3,10,0.0200913242009132,5.56195865499114
train_14,125,125,0.526315789473684,0.5,7,0,50,5e-05,0,250,3,10,0.0273972602739726,7.58448907498791
train_14,125,125,0.526315789473684,0.5,7,0,50,5e-05,1e-05,250,3,10,0.0200913242009132,5.56195865499114
train_14,125,125,0.526315789473684,0.5,7,0,50,5e-05,5e-05,250,3,10,0.0273972602739726,7.58448907498791
train_14,125,125,0.526315789473684,0.5,7,0,50,5e-05,1e-04,250,3,10,0.0228310502283105,6.32040756248993
