delx,dely,eta,lt,theta,k,l1,l2,p,kde.bw,kde.n,kde.lags,kde.win,pei,pai
600,600,1,2,0.568868661462,50,1e-05,1e-04,0.66,250,all,6,3,0.0952380952380952,6.6117166490045
600,600,1,2,0.568868661462,50,1e-05,1e-04,0.75,250,all,6,3,0.119047619047619,8.26464581125562
600,600,1,2,0.568868661462,50,1e-05,1e-04,1,250,all,6,3,0.0476190476190476,3.30585832450225
600,250,1,0.502511909291,1.57,50,1e-06,1e-04,0.5,250,all,6,3,0.0454545454545455,5.0642936034928
600,250,1,0.502511909291,1.57,50,1e-04,1e-04,0.5,250,all,6,3,0.0606060606060606,6.75239147132374
600,250,1,0.502511909291,1.57,50,0.001,1e-04,0.5,250,all,6,3,0.0454545454545455,5.0642936034928
600,250,1,0.502511909291,1.57,50,0.005,1e-04,0.5,250,all,6,3,0.0454545454545455,5.0642936034928
600,250,1,0.502511909291,1.57,50,1e-05,1e-06,0.5,250,all,6,3,0.0454545454545455,5.0642936034928
600,250,1,0.502511909291,1.57,50,1e-05,5e-06,0.5,250,all,6,3,0.0454545454545455,5.0642936034928
600,250,1,0.502511909291,1.57,50,1e-05,1e-05,0.5,250,all,6,3,0.0303030303030303,3.37619573566187
600,250,1,0.502511909291,1.57,50,1e-05,5e-05,0.5,250,all,6,3,0.0454545454545455,5.0642936034928
600,250,1,0.502511909291,1.57,50,1e-05,5e-04,0.5,250,all,6,3,0.0909090909090909,10.1285872069856
600,250,1,0.502511909291,1.57,50,1e-05,1e-04,0.25,250,all,6,3,0.0303030303030303,3.37619573566187
600,250,1,0.502511909291,1.57,50,1e-05,1e-04,0.33,250,all,6,3,0.0454545454545455,5.0642936034928
600,250,1,0.502511909291,1.57,50,1e-05,1e-04,0.5,250,all,6,3,0.0303030303030303,3.37619573566187
600,250,1,0.502511909291,1.57,50,1e-05,1e-04,0.66,250,all,6,3,0.0909090909090909,10.1285872069856
600,250,1,0.502511909291,1.57,50,1e-05,1e-04,0.75,250,all,6,3,0.121212121212121,13.5047829426475
600,250,1,0.502511909291,1.57,50,1e-05,1e-04,1,250,all,6,3,0.0454545454545455,5.0642936034928
250,600,0.5,0.635577671665,0,200,1e-06,1e-04,0.5,275,all,1,30,0.0597014925373134,6.75239147132374
250,600,0.5,0.635577671665,0,200,1e-04,1e-04,0.5,275,all,1,30,0.104477611940299,11.8166850748165
250,600,0.5,0.635577671665,0,200,0.001,1e-04,0.5,275,all,1,30,0.0298507462686567,3.37619573566187
250,600,0.5,0.635577671665,0,200,0.005,1e-04,0.5,275,all,1,30,0.0298507462686567,3.37619573566187
250,600,0.5,0.635577671665,0,200,1e-05,1e-06,0.5,275,all,1,30,0.0746268656716418,8.44048933915468
250,600,0.5,0.635577671665,0,200,1e-05,5e-06,0.5,275,all,1,30,0.0895522388059701,10.1285872069856
250,600,0.5,0.635577671665,0,200,1e-05,1e-05,0.5,275,all,1,30,0.104477611940299,11.8166850748165
250,600,0.5,0.635577671665,0,200,1e-05,5e-05,0.5,275,all,1,30,0.0895522388059701,10.1285872069856
250,600,0.5,0.635577671665,0,200,1e-05,5e-04,0.5,275,all,1,30,0.0447761194029851,5.0642936034928
250,600,0.5,0.635577671665,0,200,1e-05,1e-04,0.25,275,all,1,30,0.0447761194029851,5.0642936034928
250,600,0.5,0.635577671665,0,200,1e-05,1e-04,0.33,275,all,1,30,0.0447761194029851,5.0642936034928
250,600,0.5,0.635577671665,0,200,1e-05,1e-04,0.5,275,all,1,30,0.0746268656716418,8.44048933915468
250,600,0.5,0.635577671665,0,200,1e-05,1e-04,0.66,275,all,1,30,0.104477611940299,11.8166850748165
250,600,0.5,0.635577671665,0,200,1e-05,1e-04,0.75,275,all,1,30,0.104477611940299,11.8166850748165
250,600,0.5,0.635577671665,0,200,1e-05,1e-04,1,275,all,1,30,0.0298507462686567,3.37619573566187
600,250,0.5,0.5,1.57,50,1e-06,1e-04,0.5,250,all,1,3,0.0151515151515152,1.68809786783093
600,250,0.5,0.5,1.57,50,1e-04,1e-04,0.5,250,all,1,3,0,0
600,250,0.5,0.5,1.57,50,0.001,1e-04,0.5,250,all,1,3,0.0454545454545455,5.0642936034928
600,250,0.5,0.5,1.57,50,0.005,1e-04,0.5,250,all,1,3,0.0454545454545455,5.0642936034928
600,250,0.5,0.5,1.57,50,1e-05,1e-06,0.5,250,all,1,3,0.0303030303030303,3.37619573566187
600,250,0.5,0.5,1.57,50,1e-05,5e-06,0.5,250,all,1,3,0.0454545454545455,5.0642936034928
600,250,0.5,0.5,1.57,50,1e-05,1e-05,0.5,250,all,1,3,0.0303030303030303,3.37619573566187
600,250,0.5,0.5,1.57,50,1e-05,5e-05,0.5,250,all,1,3,0,0
600,250,0.5,0.5,1.57,50,1e-05,5e-04,0.5,250,all,1,3,0.0303030303030303,3.37619573566187
600,250,0.5,0.5,1.57,50,1e-05,1e-04,0.25,250,all,1,3,0.0151515151515152,1.68809786783093
600,250,0.5,0.5,1.57,50,1e-05,1e-04,0.33,250,all,1,3,0.0151515151515152,1.68809786783093
600,250,0.5,0.5,1.57,50,1e-05,1e-04,0.5,250,all,1,3,0.0151515151515152,1.68809786783093
600,250,0.5,0.5,1.57,50,1e-05,1e-04,0.66,250,all,1,3,0,0
600,250,0.5,0.5,1.57,50,1e-05,1e-04,0.75,250,all,1,3,0,0
600,250,0.5,0.5,1.57,50,1e-05,1e-04,1,250,all,1,3,0.0454545454545455,5.0642936034928
250,250,1,0.5,1.57,50,1e-06,1e-04,0.5,250,all,6,3,0.0476190476190476,10.2009342584641
250,250,1,0.5,1.57,50,1e-04,1e-04,0.5,250,all,6,3,0.0555555555555556,11.9010899682081
250,250,1,0.5,1.57,50,0.001,1e-04,0.5,250,all,6,3,0.0476190476190476,10.2009342584641
250,250,1,0.5,1.57,50,0.005,1e-04,0.5,250,all,6,3,0.0476190476190476,10.2009342584641
250,250,1,0.5,1.57,50,1e-05,1e-06,0.5,250,all,6,3,0.0555555555555556,11.9010899682081
250,250,1,0.5,1.57,50,1e-05,5e-06,0.5,250,all,6,3,0.0555555555555556,11.9010899682081
250,250,1,0.5,1.57,50,1e-05,1e-05,0.5,250,all,6,3,0.0476190476190476,10.2009342584641
250,250,1,0.5,1.57,50,1e-05,5e-05,0.5,250,all,6,3,0.0555555555555556,11.9010899682081
250,250,1,0.5,1.57,50,1e-05,5e-04,0.5,250,all,6,3,0.0555555555555556,11.9010899682081
250,250,1,0.5,1.57,50,1e-05,1e-04,0.25,250,all,6,3,0.0555555555555556,11.9010899682081
250,250,1,0.5,1.57,50,1e-05,1e-04,0.33,250,all,6,3,0.0476190476190476,10.2009342584641
250,250,1,0.5,1.57,50,1e-05,1e-04,0.5,250,all,6,3,0.0476190476190476,10.2009342584641
250,250,1,0.5,1.57,50,1e-05,1e-04,0.66,250,all,6,3,0.0555555555555556,11.9010899682081
250,250,1,0.5,1.57,50,1e-05,1e-04,0.75,250,all,6,3,0.0476190476190476,10.2009342584641
250,250,1,0.5,1.57,50,1e-05,1e-04,1,250,all,6,3,0.0317460317460317,6.80062283897605
250,525.506616377,0.5,0.5,0.279656567559,159,1e-06,1e-04,0.5,250,all,5,3,0.0833333333333333,10.0652839647769
250,525.506616377,0.5,0.5,0.279656567559,159,1e-04,1e-04,0.5,250,all,5,3,0.111111111111111,13.4203786197026
250,525.506616377,0.5,0.5,0.279656567559,159,0.001,1e-04,0.5,250,all,5,3,0.0555555555555556,6.71018930985128
250,525.506616377,0.5,0.5,0.279656567559,159,0.005,1e-04,0.5,250,all,5,3,0.0555555555555556,6.71018930985128
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,1e-06,0.5,250,all,5,3,0.0277777777777778,3.35509465492564
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,5e-06,0.5,250,all,5,3,0.0972222222222222,11.7428312922397
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,1e-05,0.5,250,all,5,3,0.0972222222222222,11.7428312922397
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,5e-05,0.5,250,all,5,3,0.111111111111111,13.4203786197026
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,5e-04,0.5,250,all,5,3,0.0694444444444445,8.3877366373141
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,1e-04,0.25,250,all,5,3,0.0833333333333333,10.0652839647769
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,1e-04,0.33,250,all,5,3,0.0972222222222222,11.7428312922397
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,1e-04,0.5,250,all,5,3,0.0833333333333333,10.0652839647769
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,1e-04,0.66,250,all,5,3,0.0138888888888889,1.67754732746282
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,1e-04,0.75,250,all,5,3,0.0138888888888889,1.67754732746282
250,525.506616377,0.5,0.5,0.279656567559,159,1e-05,1e-04,1,250,all,5,3,0.0555555555555556,6.71018930985128
600,250,0.5,2,0,50,1e-06,1e-04,0.5,500,all,1,23,0.0149253731343284,1.68809786783093
600,250,0.5,2,0,50,1e-04,1e-04,0.5,500,all,1,23,0.0298507462686567,3.37619573566187
600,250,0.5,2,0,50,0.001,1e-04,0.5,500,all,1,23,0.0447761194029851,5.0642936034928
600,250,0.5,2,0,50,0.005,1e-04,0.5,500,all,1,23,0.0447761194029851,5.0642936034928
600,250,0.5,2,0,50,1e-05,1e-06,0.5,500,all,1,23,0.0597014925373134,6.75239147132374
600,250,0.5,2,0,50,1e-05,5e-06,0.5,500,all,1,23,0.0447761194029851,5.0642936034928
600,250,0.5,2,0,50,1e-05,1e-05,0.5,500,all,1,23,0.0746268656716418,8.44048933915468
600,250,0.5,2,0,50,1e-05,5e-05,0.5,500,all,1,23,0.0746268656716418,8.44048933915468
600,250,0.5,2,0,50,1e-05,5e-04,0.5,500,all,1,23,0.0149253731343284,1.68809786783093
600,250,0.5,2,0,50,1e-05,1e-04,0.25,500,all,1,23,0.0149253731343284,1.68809786783093
600,250,0.5,2,0,50,1e-05,1e-04,0.33,500,all,1,23,0,0
600,250,0.5,2,0,50,1e-05,1e-04,0.5,500,all,1,23,0,0
600,250,0.5,2,0,50,1e-05,1e-04,0.66,500,all,1,23,0,0
600,250,0.5,2,0,50,1e-05,1e-04,0.75,500,all,1,23,0.0149253731343284,1.68809786783093
600,250,0.5,2,0,50,1e-05,1e-04,1,500,all,1,23,0.0447761194029851,5.0642936034928
600,381.162736722,0.5,0.5,1.57,50,1e-06,1e-04,0.5,380,all,6,3,0.0350877192982456,3.35732475939547
600,381.162736722,0.5,0.5,1.57,50,1e-04,1e-04,0.5,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,0.001,1e-04,0.5,380,all,6,3,0.0526315789473684,5.03598713909321
600,381.162736722,0.5,0.5,1.57,50,0.005,1e-04,0.5,380,all,6,3,0.0526315789473684,5.03598713909321
600,381.162736722,0.5,0.5,1.57,50,1e-05,1e-06,0.5,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,1e-05,5e-06,0.5,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,1e-05,1e-05,0.5,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,1e-05,5e-05,0.5,380,all,6,3,0.0350877192982456,3.35732475939547
600,381.162736722,0.5,0.5,1.57,50,1e-05,5e-04,0.5,380,all,6,3,0.0350877192982456,3.35732475939547
600,381.162736722,0.5,0.5,1.57,50,1e-05,1e-04,0.25,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,1e-05,1e-04,0.33,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,1e-05,1e-04,0.5,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,1e-05,1e-04,0.66,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,1e-05,1e-04,0.75,380,all,6,3,0.0175438596491228,1.67866237969774
600,381.162736722,0.5,0.5,1.57,50,1e-05,1e-04,1,380,all,6,3,0.0526315789473684,5.03598713909321
250,250,0.723793821747,0.506123701128,0,50,1e-06,1e-04,0.5,500,all,1,8,0.096,20.4018685169282
250,250,0.723793821747,0.506123701128,0,50,1e-04,1e-04,0.5,500,all,1,8,0.064,13.6012456779521
250,250,0.723793821747,0.506123701128,0,50,0.001,1e-04,0.5,500,all,1,8,0.056,11.9010899682081
250,250,0.723793821747,0.506123701128,0,50,0.005,1e-04,0.5,500,all,1,8,0.056,11.9010899682081
250,250,0.723793821747,0.506123701128,0,50,1e-05,1e-06,0.5,500,all,1,8,0.072,15.3014013876961
250,250,0.723793821747,0.506123701128,0,50,1e-05,5e-06,0.5,500,all,1,8,0.064,13.6012456779521
250,250,0.723793821747,0.506123701128,0,50,1e-05,1e-05,0.5,500,all,1,8,0.064,13.6012456779521
